Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Honda,Model A,2014,4.2,175161,Electric,Automatic,25287.11359257756
Audi,Model E,2014,2.6,51524,Diesel,Manual,29418.04403494852
Audi,Model A,2010,3.9,187026,Electric,Manual,25900.39122549897
Toyota,Model A,2001,4.4,38996,Diesel,Automatic,26220.453663204524
Ford,Model D,2002,3.4,152577,Petrol,Manual,18486.117460346308
Audi,Model E,2018,4.2,161204,Electric,Automatic,27021.838373524828
Honda,Model C,2019,1.5,163630,Petrol,Automatic,22049.98559112199
BMW,Model D,2014,3.9,57202,Petrol,Automatic,34511.31798013526
Honda,Model A,2015,1.9,24116,Electric,Automatic,26964.76136551343
Ford,Model C,2000,2.7,107960,Electric,Automatic,18173.257083006705
Honda,Model B,2014,3.3,76769,Diesel,Automatic,31608.509164869098
Toyota,Model B,2011,4.2,87064,Electric,Manual,30852.143701618385
Ford,Model D,2006,4.2,9250,Electric,Automatic,34569.6660934071
BMW,Model C,2006,1.3,25547,Diesel,Manual,25468.403390382926
Toyota,Model E,2010,2.3,59734,Diesel,Manual,26103.269305446775
Ford,Model C,2019,3.8,136527,Electric,Automatic,30513.17353647782
BMW,Model D,2010,3.5,179632,Electric,Automatic,19995.098409448703
Toyota,Model E,2016,1.1,25474,Electric,Manual,27725.658452416534
Toyota,Model E,2002,2.6,42773,Petrol,Manual,21130.565925824172
Ford,Model B,2015,3.9,132574,Petrol,Automatic,30531.2449354825
Audi,Model C,2004,3.6,162189,Electric,Manual,17153.288249400368
Toyota,Model E,2001,2.4,7042,Diesel,Manual,23456.267360244474
Toyota,Model D,2006,3.6,30501,Electric,Automatic,25575.23463900992
BMW,Model B,2009,2.9,90454,Electric,Automatic,26794.593449246466
Honda,Model E,2004,4.2,151316,Petrol,Manual,22174.119741871054
Ford,Model C,2014,3.1,24242,Electric,Manual,30928.385797850646
Ford,Model B,2011,2.4,109847,Electric,Automatic,21444.758462748687
Audi,Model C,2009,4.0,187743,Petrol,Automatic,24965.0507215908
Audi,Model C,2021,1.2,56235,Petrol,Automatic,27230.316299534312
Ford,Model C,2016,4.2,30766,Diesel,Manual,33051.681657319816
Audi,Model B,2019,3.4,189624,Diesel,Manual,25810.260642095687
BMW,Model E,2019,4.3,136082,Diesel,Automatic,31370.21402408643
Ford,Model A,2010,1.9,153218,Electric,Manual,19562.635714020325
Audi,Model E,2007,3.4,165979,Diesel,Manual,23874.851647395775
Ford,Model B,2014,3.8,196233,Petrol,Manual,23899.355954688363
Honda,Model A,2001,3.5,122023,Diesel,Automatic,23731.257972977233
Toyota,Model A,2016,1.7,111873,Electric,Manual,22966.48479760858
Ford,Model A,2005,2.0,109293,Electric,Automatic,21091.471744744038
Toyota,Model D,2020,3.0,188972,Diesel,Manual,24073.498376171585
Audi,Model B,2012,2.6,55270,Electric,Automatic,27124.246722416716
Toyota,Model D,2007,3.6,94516,Electric,Automatic,22309.54565281232
Ford,Model A,2010,2.3,13960,Electric,Automatic,30651.61433201721
Honda,Model D,2014,4.0,192102,Diesel,Manual,27143.422453001484
Audi,Model D,2012,2.5,99456,Electric,Automatic,27478.970584470408
Ford,Model B,2017,1.1,167584,Diesel,Manual,23244.147923090324
Audi,Model C,2017,1.1,151077,Diesel,Manual,27637.821890813488
BMW,Model D,2016,3.3,195128,Electric,Manual,24266.661589643532
Toyota,Model D,2021,2.9,13472,Diesel,Manual,37998.97355082562
BMW,Model A,2012,2.9,194735,Diesel,Manual,21043.53090171265
Ford,Model A,2002,3.8,120578,Electric,Automatic,22791.64023161122
Honda,Model A,2020,2.3,126239,Electric,Automatic,28934.98451738504
Audi,Model E,2006,4.5,58316,Diesel,Manual,24458.292670382056
Toyota,Model D,2011,4.3,114068,Petrol,Automatic,27171.188914774582
Audi,Model A,2003,1.0,118416,Petrol,Manual,16135.539218685935
Ford,Model B,2010,4.1,11603,Petrol,Automatic,31569.86626955614
Audi,Model E,2013,3.4,117754,Petrol,Manual,24976.53429261389
Toyota,Model C,2017,2.8,173323,Diesel,Automatic,24764.446818062093
Ford,Model D,2006,3.0,94425,Electric,Manual,23992.545588315865
Audi,Model D,2004,3.9,163,Petrol,Manual,26782.59633893542
Honda,Model B,2015,4.3,100018,Electric,Automatic,30174.16102855934
Ford,Model C,2010,3.0,68998,Petrol,Manual,26053.4868032753
Ford,Model C,2021,1.6,10287,Petrol,Automatic,34596.62078946033
Honda,Model E,2002,3.2,185537,Petrol,Automatic,18280.48356249632
BMW,Model D,2015,1.3,189216,Electric,Automatic,18100.591316431855
Toyota,Model A,2010,3.2,191181,Electric,Automatic,22796.64163799258
BMW,Model B,2009,3.8,6227,Petrol,Manual,30685.87730247845
Audi,Model B,2001,2.2,84580,Electric,Manual,19797.317961854787
Honda,Model B,2015,1.2,50842,Petrol,Manual,24510.434599723867
BMW,Model B,2016,3.4,162862,Diesel,Manual,26061.336336782566
Ford,Model A,2009,2.2,33001,Electric,Manual,28139.36971883739
Audi,Model A,2017,1.9,165716,Petrol,Automatic,22532.974439955855
Audi,Model E,2011,3.4,172993,Diesel,Automatic,25811.229875324538
BMW,Model D,2007,4.4,47951,Diesel,Manual,30708.582331368518
BMW,Model A,2002,3.6,71875,Petrol,Manual,21937.4369669213
Honda,Model E,2019,2.7,111497,Diesel,Automatic,28848.016064450538
Toyota,Model C,2002,3.1,50197,Diesel,Manual,20936.857348894137
BMW,Model D,2005,1.5,169931,Petrol,Manual,14070.904589698432
BMW,Model A,2001,3.8,163009,Diesel,Automatic,15468.998370069141
Ford,Model C,2002,3.1,4481,Diesel,Manual,22763.830189993343
Audi,Model E,2016,4.4,37227,Petrol,Automatic,33346.03916788955
Toyota,Model A,2008,4.4,17791,Petrol,Automatic,30530.777408212172
Ford,Model A,2003,2.2,131279,Diesel,Automatic,18790.448743147594
Honda,Model C,2021,4.5,168210,Electric,Manual,28296.55798552653
Honda,Model A,2001,4.3,89070,Petrol,Manual,25313.996922965922
BMW,Model B,2008,3.2,141016,Electric,Manual,21921.755768629835
BMW,Model A,2013,2.2,98205,Petrol,Manual,25610.181440830136
Honda,Model D,2010,3.6,74223,Electric,Automatic,21045.08740274816
BMW,Model C,2001,1.9,148357,Petrol,Manual,15888.181666890683
Toyota,Model D,2020,3.2,175630,Diesel,Manual,28192.809078450213
BMW,Model E,2001,1.1,26782,Diesel,Manual,15808.202586512256
Audi,Model D,2004,3.2,83669,Electric,Automatic,23282.492272818
BMW,Model B,2006,4.3,188875,Electric,Automatic,19578.039795706118
Ford,Model B,2021,1.8,4489,Petrol,Automatic,35956.80600946321
Toyota,Model D,2003,3.7,140180,Petrol,Automatic,18316.670459525943
Ford,Model E,2013,2.0,64430,Electric,Manual,30600.748037586432
Ford,Model A,2001,3.5,72118,Electric,Automatic,25478.641110765933
Audi,Model B,2011,3.4,81274,Diesel,Automatic,27463.47453582628
Toyota,Model D,2009,1.6,139102,Electric,Manual,16873.748862060766
Toyota,Model D,2000,3.1,61603,Diesel,Automatic,21202.23174013757
Toyota,Model D,2018,4.0,21118,Electric,Automatic,36316.49785213091
Toyota,Model A,2015,2.3,11593,Diesel,Manual,30740.934355687878
Toyota,Model C,2014,3.5,67730,Diesel,Automatic,27416.51489200734
Audi,Model E,2013,3.4,160511,Diesel,Manual,26489.494446840596
BMW,Model C,2008,1.9,108653,Petrol,Automatic,21175.27281233676
Ford,Model E,2020,4.2,44592,Diesel,Manual,35735.81709682864
Toyota,Model E,2014,3.0,177333,Electric,Manual,25122.93071677314
BMW,Model D,2006,2.2,46652,Electric,Manual,25831.89491831046
BMW,Model B,2003,1.6,135610,Electric,Automatic,19079.52205189455
Ford,Model D,2020,2.7,151514,Petrol,Manual,28221.547218051477
Audi,Model A,2017,3.6,135914,Diesel,Manual,26565.010744168572
Honda,Model E,2007,3.2,113393,Petrol,Automatic,23145.745787040014
Honda,Model B,2011,3.5,91978,Diesel,Manual,29600.236132590875
BMW,Model E,2014,3.8,182023,Electric,Manual,21800.999571013486
Ford,Model E,2014,2.5,171410,Diesel,Manual,20173.460378212352
Honda,Model D,2016,2.8,41464,Petrol,Manual,31609.255567695072
BMW,Model B,2001,4.5,82639,Petrol,Automatic,24187.59116715942
Audi,Model B,2011,4.4,5773,Petrol,Manual,29660.511463777002
Honda,Model E,2002,2.5,113680,Petrol,Manual,20713.9214269002
BMW,Model B,2006,3.4,189290,Electric,Manual,20241.342592107252
BMW,Model B,2005,1.9,35646,Petrol,Automatic,28786.414845866915
Toyota,Model D,2013,1.5,176409,Petrol,Automatic,20067.07093310646
Audi,Model C,2004,3.7,15586,Petrol,Manual,31860.76946325689
Toyota,Model A,2003,2.5,95651,Electric,Manual,22684.67302725649
Ford,Model C,2014,1.6,174365,Diesel,Automatic,16717.860323178757
Toyota,Model B,2006,3.7,44180,Electric,Manual,27252.174966816117
Toyota,Model E,2002,4.2,115091,Electric,Automatic,22516.982910305607
Honda,Model A,2012,4.3,126633,Electric,Manual,27090.24638601656
BMW,Model A,2009,3.1,76918,Diesel,Automatic,24125.599783084792
Audi,Model E,2001,2.7,58039,Petrol,Manual,23601.84493111004
Toyota,Model A,2011,1.5,123787,Electric,Manual,20622.25372549354
Audi,Model E,2021,3.8,44807,Petrol,Automatic,37211.40138651987
Toyota,Model A,2011,4.3,27740,Petrol,Manual,33770.88884470078
Ford,Model C,2018,4.1,6772,Diesel,Automatic,35383.788642107116
Toyota,Model A,2018,3.6,39358,Diesel,Manual,32018.930704476
Honda,Model D,2020,1.0,145719,Electric,Manual,22597.30546584196
BMW,Model E,2002,2.4,16504,Diesel,Automatic,24028.704610395303
Ford,Model A,2005,2.4,137532,Diesel,Automatic,20067.803493979012
Toyota,Model E,2001,4.1,137353,Diesel,Automatic,19936.123408994754
Audi,Model D,2012,1.2,153318,Petrol,Manual,18904.155107539933
Ford,Model A,2008,2.9,117553,Diesel,Manual,23492.776011522878
Ford,Model A,2012,1.5,36499,Electric,Manual,28241.263707721737
Toyota,Model D,2013,3.3,46733,Diesel,Manual,30249.866567087083
Ford,Model D,2018,3.8,159563,Electric,Manual,27566.080635526832
Audi,Model D,2010,3.2,44536,Electric,Manual,28647.47515397522
Ford,Model E,2013,3.8,178944,Diesel,Automatic,20561.002697184475
Audi,Model D,2015,3.1,182638,Petrol,Manual,23104.538944195272
Toyota,Model E,2009,1.7,156488,Electric,Automatic,16562.28316172355
BMW,Model C,2019,2.3,137707,Electric,Manual,25124.2054830856
Ford,Model A,2015,4.3,19189,Electric,Automatic,32310.805516094388
BMW,Model A,2001,2.0,194001,Diesel,Automatic,11943.052914420974
Audi,Model B,2015,1.2,142570,Electric,Manual,19801.358522719223
Ford,Model C,2013,2.3,60777,Diesel,Automatic,31711.827706158896
Honda,Model D,2020,2.3,103665,Electric,Manual,28303.817637821514
BMW,Model D,2017,2.6,181689,Petrol,Automatic,26024.354788112418
Ford,Model C,2005,3.0,59200,Electric,Automatic,26061.30948021379
BMW,Model D,2006,4.5,10427,Diesel,Automatic,31855.561195448037
Ford,Model B,2012,3.6,49555,Diesel,Automatic,30809.811820203748
Toyota,Model E,2001,1.1,96057,Electric,Automatic,21069.08538445688
BMW,Model A,2014,3.5,6570,Diesel,Automatic,33526.54512739256
Honda,Model C,2016,3.9,24988,Petrol,Automatic,29989.756151840014
Honda,Model A,2012,4.1,58881,Diesel,Manual,29907.551829491684
Audi,Model E,2006,2.5,184473,Electric,Manual,15683.779231311126
Ford,Model C,2000,2.1,170186,Petrol,Manual,11890.694317793637
BMW,Model E,2002,3.9,8408,Diesel,Manual,28242.899006325853
Audi,Model D,2019,3.7,81210,Electric,Automatic,27690.886273848326
BMW,Model D,2017,2.9,123904,Diesel,Automatic,27322.090155460515
Ford,Model D,2006,1.4,178678,Electric,Manual,12571.017224798503
Honda,Model E,2020,3.3,176926,Diesel,Manual,26402.825919716364
Toyota,Model E,2016,1.2,164645,Diesel,Automatic,22720.857548534063
Honda,Model E,2011,1.4,183040,Petrol,Manual,16841.993820789
Audi,Model A,2015,2.2,158457,Petrol,Automatic,20611.887849377967
Toyota,Model E,2009,2.3,156919,Diesel,Manual,19572.90969260732
Audi,Model D,2015,2.6,186455,Electric,Automatic,23615.83486121532
Ford,Model B,2019,2.2,129443,Electric,Manual,27034.69073110343
Toyota,Model E,2017,1.1,138492,Diesel,Manual,22632.096013287566
Audi,Model B,2014,1.6,42147,Diesel,Manual,25419.355012808115
Ford,Model D,2010,1.4,13806,Petrol,Automatic,25295.79667080001
Honda,Model E,2017,2.5,4257,Diesel,Manual,33666.50487355428
Ford,Model A,2005,1.7,18696,Diesel,Manual,23697.759489848322
BMW,Model A,2000,2.0,34763,Electric,Automatic,21745.91423928686
Ford,Model B,2006,2.7,112467,Petrol,Automatic,21056.313116631343
Ford,Model A,2011,1.8,70531,Petrol,Manual,22313.150153798284
BMW,Model A,2019,1.9,149198,Diesel,Automatic,28845.266611059873
Audi,Model A,2003,3.9,33923,Petrol,Automatic,28172.163500953917
Audi,Model D,2009,2.9,172425,Electric,Automatic,21233.35378688229
Ford,Model A,2020,4.0,88867,Diesel,Manual,32227.865656648624
BMW,Model C,2001,2.8,7202,Diesel,Automatic,27583.27710661924
BMW,Model E,2008,4.2,110138,Electric,Manual,24300.1082780529
Honda,Model A,2009,1.9,194240,Petrol,Automatic,18927.622672359932
Audi,Model A,2019,3.2,103121,Petrol,Manual,29819.546363905054
Toyota,Model A,2010,2.8,193907,Electric,Automatic,19379.629180175078
Audi,Model C,2013,4.2,104133,Electric,Automatic,28138.437870285095
Audi,Model A,2002,2.5,103519,Electric,Manual,22435.716333877044
Honda,Model A,2000,4.0,179881,Electric,Manual,14263.449722030455
Toyota,Model E,2006,3.0,13341,Petrol,Manual,30663.295942168046
Honda,Model C,2003,3.5,121625,Petrol,Manual,23466.37531173507
Toyota,Model C,2006,4.1,65410,Electric,Manual,27004.2876636513
Ford,Model A,2015,4.5,20640,Electric,Manual,33993.828484904814
Toyota,Model C,2009,3.6,156977,Diesel,Manual,22830.10467268836
Honda,Model B,2014,2.1,140910,Diesel,Manual,24123.735716360487
Audi,Model C,2015,2.0,24275,Petrol,Automatic,31755.07923274362
Toyota,Model C,2005,2.1,137411,Diesel,Manual,19797.243107493694
Toyota,Model C,2003,1.3,59999,Diesel,Manual,20655.971704741114
BMW,Model D,2003,1.2,100689,Diesel,Manual,17918.48625184308
Audi,Model D,2003,3.0,144521,Petrol,Automatic,15587.530692395067
Ford,Model D,2021,3.8,76565,Diesel,Manual,29951.724363961588
Honda,Model C,2021,1.1,178622,Electric,Automatic,24969.60224312001
Ford,Model B,2016,3.0,152885,Petrol,Automatic,26300.45110175271
Audi,Model C,2012,2.3,22659,Diesel,Automatic,30121.837374411916
Toyota,Model A,2001,4.1,143140,Petrol,Automatic,22161.036449442032
Toyota,Model B,2019,1.5,119602,Diesel,Automatic,26746.046318482186
Audi,Model D,2005,3.0,177543,Petrol,Automatic,20360.49328481847
Toyota,Model E,2021,4.4,157952,Electric,Automatic,28691.113828340815
Toyota,Model B,2000,2.2,25847,Diesel,Automatic,23240.291807308728
Toyota,Model D,2007,3.6,165127,Diesel,Manual,22349.408899508577
Honda,Model B,2017,4.1,14802,Petrol,Automatic,37605.90687615179
Honda,Model B,2020,1.7,4944,Electric,Automatic,24913.715803992593
BMW,Model C,2003,4.5,360,Diesel,Manual,34261.805146047496
Ford,Model A,2004,3.8,63475,Electric,Manual,27121.25173192289
Audi,Model E,2004,1.5,83894,Diesel,Manual,20317.786759221424
Audi,Model D,2014,2.1,125807,Electric,Manual,22004.308937484675
Audi,Model B,2009,3.2,134536,Diesel,Manual,22589.872978489715
BMW,Model E,2007,4.1,149682,Petrol,Manual,23909.63018661955
Honda,Model B,2006,1.7,30607,Petrol,Manual,27210.47904136867
BMW,Model A,2011,3.6,136116,Electric,Manual,27945.56000899816
Audi,Model E,2010,1.9,169772,Diesel,Manual,20548.8034082711
Ford,Model D,2012,3.8,190962,Diesel,Automatic,24513.319017589263
Toyota,Model B,2014,3.4,141988,Electric,Manual,26098.294666946244
Honda,Model A,2016,2.8,85825,Diesel,Automatic,26276.92507260135
Honda,Model E,2021,3.3,69311,Petrol,Manual,31069.066141747142
BMW,Model B,2021,4.1,45347,Diesel,Manual,37361.853924085626
Honda,Model B,2017,2.4,131889,Petrol,Automatic,27118.91963565059
Audi,Model D,2007,3.7,133218,Electric,Automatic,22006.39295246415
Audi,Model A,2005,1.6,90292,Diesel,Manual,18672.79148175121
BMW,Model C,2010,3.5,154552,Electric,Automatic,24566.304608062408
Audi,Model B,2008,3.6,32146,Petrol,Automatic,27990.578368989904
Ford,Model E,2004,2.6,119157,Electric,Automatic,18661.917702978015
BMW,Model D,2006,3.8,163683,Electric,Manual,22099.720126457425
Ford,Model D,2021,2.9,24234,Diesel,Automatic,35440.82693977903
Toyota,Model B,2014,4.3,136030,Electric,Automatic,25593.565020709393
Ford,Model B,2020,1.4,55417,Electric,Automatic,28351.865374349134
Toyota,Model B,2021,1.5,147897,Diesel,Manual,26567.645619990333
Toyota,Model C,2003,3.9,57036,Electric,Manual,28597.138179395748
Ford,Model B,2018,3.9,108788,Petrol,Automatic,30945.102750232356
BMW,Model A,2012,2.6,59006,Diesel,Automatic,26230.662771118583
Audi,Model E,2000,4.4,122346,Petrol,Automatic,20023.13888418024
Audi,Model B,2000,3.4,58214,Diesel,Manual,22885.35100829812
Toyota,Model C,2021,4.4,27450,Electric,Automatic,36850.957263745775
Toyota,Model E,2013,2.9,195629,Petrol,Automatic,17201.826055590715
BMW,Model D,2008,1.7,76227,Petrol,Automatic,19196.006313223555
Honda,Model B,2011,2.6,63211,Petrol,Automatic,21971.70692674279
Ford,Model E,2017,4.4,19596,Electric,Automatic,35349.5799886976
Toyota,Model D,2008,2.3,59000,Petrol,Automatic,26754.698372515624
Audi,Model C,2007,4.3,198504,Petrol,Manual,22997.576515828718
BMW,Model A,2013,3.8,130568,Electric,Manual,24012.47110264751
Ford,Model B,2008,2.5,33857,Electric,Manual,24473.491619327324
BMW,Model A,2019,2.9,131380,Electric,Automatic,25127.091799446374
Ford,Model C,2001,3.1,156240,Petrol,Manual,18065.916554968826
Ford,Model E,2000,3.3,159491,Petrol,Manual,19475.841140257337
Toyota,Model E,2012,1.3,70029,Petrol,Automatic,26373.60082324928
BMW,Model C,2009,4.3,12756,Diesel,Automatic,30102.82460175273
BMW,Model C,2007,3.1,160360,Petrol,Automatic,20902.696910362538
Audi,Model B,2006,4.3,129415,Petrol,Automatic,22640.888747077104
Audi,Model D,2011,3.2,143456,Diesel,Manual,23773.296258038405
Toyota,Model A,2016,2.5,170924,Diesel,Automatic,22185.189157683915
Toyota,Model A,2011,3.0,146267,Petrol,Manual,22067.337445540164
Honda,Model E,2015,3.9,86210,Diesel,Automatic,27345.116925595452
Audi,Model E,2009,2.1,121789,Petrol,Automatic,15598.126254228386
Ford,Model B,2011,4.3,34125,Electric,Manual,30629.99722115233
BMW,Model C,2010,2.6,82,Electric,Manual,29873.43238254162
Toyota,Model A,2013,4.3,73978,Electric,Manual,30809.19397738852
BMW,Model B,2021,4.1,103715,Electric,Manual,29520.771085308992
BMW,Model E,2019,3.7,51539,Diesel,Manual,28810.342738985368
Honda,Model E,2012,2.6,83328,Petrol,Automatic,25874.07557620024
Audi,Model A,2001,3.1,178875,Diesel,Automatic,14437.059114848733
Toyota,Model E,2019,3.9,58825,Electric,Manual,32458.013580202234
BMW,Model E,2006,2.9,81036,Electric,Automatic,21410.161323357082
Toyota,Model D,2000,3.6,60555,Petrol,Automatic,20060.268679988414
Ford,Model C,2002,3.8,127075,Diesel,Automatic,23587.161068080743
Honda,Model E,2019,2.8,167568,Electric,Automatic,26641.42282443349
Ford,Model D,2011,2.9,5294,Diesel,Manual,29985.61335637275
Toyota,Model B,2004,1.7,44852,Petrol,Automatic,23934.588201583818
Toyota,Model E,2011,1.9,65858,Petrol,Manual,25042.058907583003
Audi,Model B,2002,4.2,15836,Diesel,Manual,26851.27414513847
BMW,Model E,2019,3.9,166900,Petrol,Manual,31270.99383585535
BMW,Model A,2004,1.0,130093,Diesel,Manual,19941.516061534203
Ford,Model D,2000,4.0,180050,Diesel,Manual,15979.159278399053
Honda,Model D,2015,1.1,85620,Diesel,Manual,24964.443631207847
BMW,Model A,2008,2.6,169475,Electric,Automatic,20013.639465549422
Audi,Model C,2009,1.2,68920,Electric,Automatic,24179.706240065447
Ford,Model D,2009,4.4,140525,Diesel,Manual,23155.69957091775
Ford,Model B,2012,4.4,156453,Petrol,Manual,28529.278279258826
Audi,Model D,2015,3.1,195614,Petrol,Manual,21069.7721576795
Honda,Model C,2019,2.4,189949,Electric,Manual,23532.910277475086
Audi,Model B,2003,2.8,108537,Diesel,Manual,18400.29310702829
Honda,Model B,2013,3.7,184449,Electric,Manual,22607.600063486323
Audi,Model A,2016,1.8,3664,Diesel,Automatic,28347.142099010918
Audi,Model E,2004,2.5,166936,Petrol,Automatic,15743.23483748794
Toyota,Model A,2012,3.6,144943,Petrol,Automatic,26497.363121245427
Ford,Model E,2002,2.4,73101,Electric,Automatic,21057.37216124104
Audi,Model A,2004,1.1,70195,Petrol,Automatic,23678.552127491585
Audi,Model E,2015,2.8,157001,Diesel,Manual,23813.463701525852
BMW,Model D,2018,3.6,114836,Petrol,Automatic,27886.601585020053
Ford,Model B,2018,4.4,136802,Petrol,Manual,28911.36998919442
BMW,Model E,2016,1.1,89083,Electric,Automatic,24437.082619477907
Ford,Model D,2017,2.9,157431,Diesel,Automatic,26052.314789666718
BMW,Model C,2017,2.6,55414,Electric,Manual,29128.6264053045
Audi,Model A,2007,1.8,120241,Electric,Manual,17510.95470523038
Audi,Model C,2017,3.2,76003,Petrol,Automatic,31967.22191444462
Toyota,Model D,2008,1.6,91936,Diesel,Automatic,24040.97960054029
BMW,Model C,2018,2.0,95385,Diesel,Manual,26379.103046949414
Honda,Model C,2009,3.7,82078,Electric,Automatic,29767.975732004175
Toyota,Model D,2001,2.6,29234,Electric,Manual,22228.708580575105
BMW,Model B,2016,4.5,547,Petrol,Automatic,38057.768584927
